Location_Name,Register_Number,Endpoint_SN,Meter_ID,Meter_SN,Read_Time,Service_Point_Timezone,Read,Read_Unit,Read_Method,Encoder_Read,Flow_Time,Flow_Unit,Flow,Account_ID,Location_ID,Account_Full_Name,Billing_Address_Line1,Billing_Address_Line2,Billing_Address_Line3,Billing_City,Billing_State,Billing_ZIP,Location_Address_Line1,Location_City,Location_State,Location_ZIP,Service_Point_ID,Service_Point_Class_Code,Service_Point_Route,Service_Point_Cycle,Meter_Manufacturer,Meter_Model,Register_Resolution,Register_Unit_Of_Measure,Meter_Size,Meter_Size_Desc,Dials,Service_Point_Latitude,Service_Point_Longitude,Endpoint_Type,Connector Type,Endpoint Status,Battery Level,Signal Strength,Last Comm. Time,Last Gateway Id,Estimated Flag,Current Leak Start Date,Current Leak Rate Per Hour,Backflow (gal/30 days),Supply_Zone_ID,Demand_Zone_ID
South Plant AHU Condensate Return,,120692813,200572009,200572009,2024-03,US/Central,23000.3562,KGAL,Network,230003562,2024-03,Gallons,490116.6,98768,98768,South Plant AHU Condensate Return,,,,,,,6100 Main Street,Houston,TX,77005,98768-01,,Rice,,Badger,T1000,0.1,GAL,4,"4""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant AHU Condensate Return,,120692813,200572009,200572009,2024-04,US/Central,23627.2183,KGAL,Network,236272183,2024-04,Gallons,626862.1,98768,98768,South Plant AHU Condensate Return,,,,,,,6100 Main Street,Houston,TX,77005,98768-01,,Rice,,Badger,T1000,0.1,GAL,4,"4""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant AHU Condensate Return,,120692813,200572009,200572009,2024-05,US/Central,24982.3665,KGAL,Network,249823665,2024-05,Gallons,1355148.2,98768,98768,South Plant AHU Condensate Return,,,,,,,6100 Main Street,Houston,TX,77005,98768-01,,Rice,,Badger,T1000,0.1,GAL,4,"4""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
South Plant AHU Condensate Return,,120692813,200572009,200572009,2024-06,US/Central,25571.548,KGAL,Network,255715480,2024-06,Gallons,525.3,98768,98768,South Plant AHU Condensate Return,,,,,,,6100 Main Street,Houston,TX,77005,98768-01,,Rice,,Badger,T1000,0.1,GAL,4,"4""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,1,,,,,
South Plant AHU Condensate Return,,120692813,200572009,200572009,2024-06,US/Central,26532.642,KGAL,Network,265326420,2024-06,Gallons,1549750.2,98768,98768,South Plant AHU Condensate Return,,,,,,,6100 Main Street,Houston,TX,77005,98768-01,,Rice,,Badger,T1000,0.1,GAL,4,"4""",9,29.714072,-95.399775,J,None,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2023-07,US/Central,7235.868,KGAL,Network,7235868,2023-07,Gallons,25349,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2023-08,US/Central,7454.774,KGAL,Network,7454774,2023-08,Gallons,218906,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2023-09,US/Central,7798.001,KGAL,Network,7798001,2023-09,Gallons,343227,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2023-10,US/Central,8149.096,KGAL,Network,8149096,2023-10,Gallons,351095,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2023-11,US/Central,8453.74,KGAL,Network,8453740,2023-11,Gallons,302927,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2023-12,US/Central,8617.628,KGAL,Network,8617628,2023-12,Gallons,163888,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2024-01,US/Central,8916.965,KGAL,Network,8916965,2024-01,Gallons,299337,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2024-02,US/Central,9256.428,KGAL,Network,9256428,2024-02,Gallons,339463,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2024-03,US/Central,9557.679,KGAL,Network,9557679,2024-03,Gallons,301251,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2024-04,US/Central,9910.209,KGAL,Network,9910209,2024-04,Gallons,352530,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2024-05,US/Central,9973.693,KGAL,Network,9973693,2024-05,Gallons,63484,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
McMurtry College,,120822848,200603419,200603419,2024-06,US/Central,10005.268,KGAL,Network,10005268,2024-06,Gallons,257,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,1,,,,,
McMurtry College,,120822848,200603419,200603419,2024-06,US/Central,10034.932,KGAL,Network,10034932,2024-06,Gallons,60982,98779,98779,McMurtry College,,,,,,,6100 Main Street,Houston,TX,77005,98779-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.720343,-95.398114,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2023-07,US/Central,1501.672,KGAL,Network,15016720,2023-07,Gallons,9809,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2023-08,US/Central,1586.593,KGAL,Network,15865930,2023-08,Gallons,84921,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2023-09,US/Central,1697.393,KGAL,Network,16973930,2023-09,Gallons,110800,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2023-10,US/Central,1823.058,KGAL,Network,18230580,2023-10,Gallons,125665,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2023-11,US/Central,1956.583,KGAL,Network,19565830,2023-11,Gallons,131154,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2023-12,US/Central,2012.421,KGAL,Network,20124210,2023-12,Gallons,55838,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2024-01,US/Central,2172.351,KGAL,Network,21723510,2024-01,Gallons,159930,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2024-02,US/Central,2349.753,KGAL,Network,23497530,2024-02,Gallons,177402,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2024-03,US/Central,2464.156,KGAL,Network,24641560,2024-03,Gallons,114403,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2024-04,US/Central,2614.761,KGAL,Network,26147610,2024-04,Gallons,150537,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2024-05,US/Central,2626.368,KGAL,Network,26263680,2024-05,Gallons,11607,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
West Servery,,120920057,200692657,200692657,2024-06,US/Central,2682.989,KGAL,Network,26829890,2024-06,Gallons,56621,98780,98780,West Servery,,,,,,,6100 Main Street,Houston,TX,77005,98780-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.721014,-95.398529,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2023-07,US/Central,9193.631,KGAL,Network,9193631,2023-07,Gallons,131449,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2023-08,US/Central,9555.907,KGAL,Network,9555907,2023-08,Gallons,362276,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2023-09,US/Central,10066.904,KGAL,Network,10066904,2023-09,Gallons,510997,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2023-10,US/Central,10778.227,KGAL,Network,10778227,2023-10,Gallons,711323,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2023-11,US/Central,11219.017,KGAL,Network,11219017,2023-11,Gallons,440790,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2023-12,US/Central,11454.492,KGAL,Network,11454492,2023-12,Gallons,235475,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2024-01,US/Central,11864.308,KGAL,Network,11864308,2024-01,Gallons,409816,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2024-02,US/Central,12303.005,KGAL,Network,12303005,2024-02,Gallons,438697,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2024-03,US/Central,12743.63,KGAL,Network,12743630,2024-03,Gallons,440625,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2024-04,US/Central,13196.649,KGAL,Network,13196649,2024-04,Gallons,453019,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2024-05,US/Central,13336.714,KGAL,Network,13336714,2024-05,Gallons,140065,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Duncan College,,120975555,200813258,200813258,2024-06,US/Central,13491.792,KGAL,Network,13491792,2024-06,Gallons,155078,98778,98778,Duncan College,,,,,,,6100 Main Street,Houston,TX,77005,98778-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721904,-95.398176,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2023-07,US/Central,12315.823,KGAL,Network,12315823,2023-07,Gallons,318791,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2023-08,US/Central,12779.653,KGAL,Network,12779653,2023-08,Gallons,463830,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2023-09,US/Central,13419.71,KGAL,Network,13419710,2023-09,Gallons,640057,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2023-10,US/Central,14094.12,KGAL,Network,14094120,2023-10,Gallons,674410,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2023-11,US/Central,14681.777,KGAL,Network,14681777,2023-11,Gallons,587657,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2023-12,US/Central,14996.689,KGAL,Network,14996689,2023-12,Gallons,314912,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2024-01,US/Central,15652.064,KGAL,Network,15652064,2024-01,Gallons,652088,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2024-02,US/Central,16293.814,KGAL,Network,16293814,2024-02,Gallons,637087,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2024-03,US/Central,16828.172,KGAL,Network,16828172,2024-03,Gallons,524418,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2024-04,US/Central,17498.015,KGAL,Network,17498015,2024-04,Gallons,665865,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2024-05,US/Central,17678.322,KGAL,Network,17678322,2024-05,Gallons,176964,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
North Servery,,120610022,200813260,200813260,2024-06,US/Central,17743.083,KGAL,Network,17743083,2024-06,Gallons,0,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,1,,,,,
North Servery,,120610022,200813260,200813260,2024-06,US/Central,17872.711,KGAL,Network,17872711,2024-06,Gallons,194389,98781,98781,North Servery,,,,,,,6100 Main Street,Houston,TX,77005,98781-01,,Rice,,Badger,T3500,1,GAL,8,"8""",9,29.721657,-95.396864,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2023-07,US/Central,5666.235,KGAL,Network,56662350,2023-07,Gallons,27661,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2023-08,US/Central,5775.06,KGAL,Network,57750600,2023-08,Gallons,108825,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2023-09,US/Central,5954.386,KGAL,Network,59543860,2023-09,Gallons,179326,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2023-10,US/Central,6136.026,KGAL,Network,61360260,2023-10,Gallons,181640,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2023-11,US/Central,6288.103,KGAL,Network,62881030,2023-11,Gallons,152077,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2023-12,US/Central,6361.229,KGAL,Network,63612290,2023-12,Gallons,73126,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2024-01,US/Central,6511.362,KGAL,Network,65113620,2024-01,Gallons,150133,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2024-02,US/Central,6683.438,KGAL,Network,66834380,2024-02,Gallons,172076,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2024-03,US/Central,6838.076,KGAL,Network,68380760,2024-03,Gallons,154638,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2024-04,US/Central,7021.447,KGAL,Network,70214470,2024-04,Gallons,177470,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2024-05,US/Central,7083.459,KGAL,Network,70834590,2024-05,Gallons,60614,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
Brown College Tower,,120879041,200998716,200998716,2024-06,US/Central,7175.616,KGAL,Network,71756160,2024-06,Gallons,92157,98777,98777,Brown College Tower,,,,,,,6100 Main Street,Houston,TX,77005,98777-01,,Rice,,Badger,T2000,0.1,GAL,2,"2""",9,29.72114,-95.395889,J,Unspecified,Active,good,good,2024-08,,0,,,,,
New Sid Lawn Tank Outflow,,121005122,210025785,210025785,2023-07,US/Central,777.144,KGAL,Network,7771440,2023-07,Gallons,25,98794,98794,New Sid Lawn Tank Outflow,,,,,,,6100 Main Street,Houston,TX,77005,98794-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715162,-95.398613,J,None,Active,good,good,2024-08,,0,,,,,
New Sid Lawn Tank Outflow,,121005122,210025785,210025785,2023-08,US/Central,777.144,KGAL,Network,7771440,2023-08,Gallons,-5436,98794,98794,New Sid Lawn Tank Outflow,,,,,,,6100 Main Street,Houston,TX,77005,98794-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715162,-95.398613,J,None,Active,good,good,2024-08,,0,,,,,
New Sid Lawn Tank Outflow,,121005122,210025785,210025785,2023-09,US/Central,771.705,KGAL,Network,7717050,2023-09,Gallons,-14989,98794,98794,New Sid Lawn Tank Outflow,,,,,,,6100 Main Street,Houston,TX,77005,98794-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.715162,-95.398613,J,None,Active,good,good,2024-08,,0,,,,,
